no,target,t,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,frequency,mood,screen,sms
962,8,2,0.12608118646519645,1340.8460000000005,1761.2150000000001,5804.6,0.0,0.0,0.0,256.342,956.505,0.0,0.0,19.108,23.033,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0
962,8,3,0.20367596966520482,3744.8980000000015,2819.1790000000015,4333.0599999999995,207.011,1069.191,5.184,211.68900000000002,2238.8140000000003,77.396,7.083,45.295,0.0,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0
963,8,0,0.34510378510378514,18136.644000000015,3989.128000000001,4088.948,0.0,0.0,11.033,370.916,1518.162,0.0,397.618,0.0,7.026,2.0,-1.2,1.0,60.0,7.8,12684.299000740062,0.0
963,8,1,0.12608118646519645,1340.8460000000005,1761.2150000000001,5804.6,0.0,0.0,0.0,256.342,956.505,0.0,0.0,19.108,23.033,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0
963,8,2,0.20367596966520482,3744.8980000000015,2819.1790000000015,4333.0599999999995,207.011,1069.191,5.184,211.68900000000002,2238.8140000000003,77.396,7.083,45.295,0.0,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0
963,8,3,0.1709965409605352,2142.6420000000003,6910.946000000001,2525.1220000000003,42.245999999999995,644.11,0.0,384.04999999999995,1227.023,129.679,364.883,88.487,0.0,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0
964,8,0,0.12608118646519645,1340.8460000000005,1761.2150000000001,5804.6,0.0,0.0,0.0,256.342,956.505,0.0,0.0,19.108,23.033,1.0,-1.0,1.0,34.0,7.8,12210.01900005341,0.0
964,8,1,0.20367596966520482,3744.8980000000015,2819.1790000000015,4333.0599999999995,207.011,1069.191,5.184,211.68900000000002,2238.8140000000003,77.396,7.083,45.295,0.0,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0
964,8,2,0.1709965409605352,2142.6420000000003,6910.946000000001,2525.1220000000003,42.245999999999995,644.11,0.0,384.04999999999995,1227.023,129.679,364.883,88.487,0.0,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0
964,8,3,0.16108352027217282,4951.131999999997,5065.754999999999,2754.2619999999997,0.0,0.0,5.021,254.92700000000002,1821.866,142.656,251.98699999999997,102.61399999999999,0.0,6.0,-1.2,1.0,123.0,7.8,13110.468000888823,0.0
965,8,0,0.20367596966520482,3744.8980000000015,2819.1790000000015,4333.0599999999995,207.011,1069.191,5.184,211.68900000000002,2238.8140000000003,77.396,7.083,45.295,0.0,2.0,-1.0,1.0,78.0,8.0,13116.36799883843,2.0
965,8,1,0.1709965409605352,2142.6420000000003,6910.946000000001,2525.1220000000003,42.245999999999995,644.11,0.0,384.04999999999995,1227.023,129.679,364.883,88.487,0.0,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0
965,8,2,0.16108352027217282,4951.131999999997,5065.754999999999,2754.2619999999997,0.0,0.0,5.021,254.92700000000002,1821.866,142.656,251.98699999999997,102.61399999999999,0.0,6.0,-1.2,1.0,123.0,7.8,13110.468000888823,0.0
965,8,3,0.16309989065219963,2410.5479999999993,6134.198999999997,3020.1360000000004,0.0,597.437,0.0,1100.8820000000003,1567.517,239.65499999999997,109.5,47.589999999999996,0.0,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0
966,8,0,0.1709965409605352,2142.6420000000003,6910.946000000001,2525.1220000000003,42.245999999999995,644.11,0.0,384.04999999999995,1227.023,129.679,364.883,88.487,0.0,0.0,-1.0,1.0,41.0,8.0,14698.667999029169,1.0
966,8,1,0.16108352027217282,4951.131999999997,5065.754999999999,2754.2619999999997,0.0,0.0,5.021,254.92700000000002,1821.866,142.656,251.98699999999997,102.61399999999999,0.0,6.0,-1.2,1.0,123.0,7.8,13110.468000888823,0.0
966,8,2,0.16309989065219963,2410.5479999999993,6134.198999999997,3020.1360000000004,0.0,597.437,0.0,1100.8820000000003,1567.517,239.65499999999997,109.5,47.589999999999996,0.0,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0
966,8,3,0.13587670842449237,1304.992,6586.020000000001,7085.824999999999,132.001,178.118,0.0,70.281,1737.9640000000002,171.87300000000002,11.042,123.998,0.0,2.0,-1.0,1.0,115.0,8.0,17277.606999158852,0.0
967,8,0,0.16108352027217282,4951.131999999997,5065.754999999999,2754.2619999999997,0.0,0.0,5.021,254.92700000000002,1821.866,142.656,251.98699999999997,102.61399999999999,0.0,6.0,-1.2,1.0,123.0,7.8,13110.468000888823,0.0
967,8,1,0.16309989065219963,2410.5479999999993,6134.198999999997,3020.1360000000004,0.0,597.437,0.0,1100.8820000000003,1567.517,239.65499999999997,109.5,47.589999999999996,0.0,3.0,-1.0,1.0,138.0,8.2,16552.013000965115,0.0
967,8,2,0.13587670842449237,1304.992,6586.020000000001,7085.824999999999,132.001,178.118,0.0,70.281,1737.9640000000002,171.87300000000002,11.042,123.998,0.0,2.0,-1.0,1.0,115.0,8.0,17277.606999158852,0.0
967,8,3,0.1819733305036785,403.8909999999999,1055.244,2766.216,0.0,26.189,0.0,85.76199999999999,1145.894,0.0,0.0,9.033,0.0,3.0,-1.2,1.0,49.0,7.8,5492.017999887466,0.0
968,7,0,0.234817017504906,1483.2839999999999,1084.3759999999997,166.21999999999997,58.169,0.0,0.0,87.49800000000002,289.00300000000004,0.0,0.0,142.03699999999998,0.0,1.0,0.0,0.6666666666666666,56.0,6.666666666666667,13322.02599930763,0.0
968,7,1,0.1995016566134578,504.7300000000001,886.2999999999997,126.547,19.074,0.0,0.0,161.8,76.273,0.0,0.0,60.230000000000004,0.0,3.0,0.6,1.0,39.0,6.6,13373.792999744415,0.0
968,7,2,0.13380405046845265,595.4149999999997,133.879,176.80999999999997,0.0,0.0,0.0,9.051,213.823,0.0,0.0,208.449,0.0,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0
968,7,3,0.24320235873090726,1474.7089999999994,712.1569999999999,211.67799999999997,2.034,0.0,331.018,135.78300000000002,0.0,51.254000000000005,0.0,124.52000000000001,0.0,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0
969,7,0,0.1995016566134578,504.7300000000001,886.2999999999997,126.547,19.074,0.0,0.0,161.8,76.273,0.0,0.0,60.230000000000004,0.0,3.0,0.6,1.0,39.0,6.6,13373.792999744415,0.0
969,7,1,0.13380405046845265,595.4149999999997,133.879,176.80999999999997,0.0,0.0,0.0,9.051,213.823,0.0,0.0,208.449,0.0,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0
969,7,2,0.24320235873090726,1474.7089999999994,712.1569999999999,211.67799999999997,2.034,0.0,331.018,135.78300000000002,0.0,51.254000000000005,0.0,124.52000000000001,0.0,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0
969,7,3,0.16746382304680313,1924.4170000000006,842.5269999999999,145.75900000000001,54.044999999999995,0.0,0.0,46.382999999999996,17.041,0.0,0.0,40.253,0.0,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0
970,7,0,0.13380405046845265,595.4149999999997,133.879,176.80999999999997,0.0,0.0,0.0,9.051,213.823,0.0,0.0,208.449,0.0,2.0,0.4,0.4,24.0,6.8,2560.0580003261543,0.0
970,7,1,0.24320235873090726,1474.7089999999994,712.1569999999999,211.67799999999997,2.034,0.0,331.018,135.78300000000002,0.0,51.254000000000005,0.0,124.52000000000001,0.0,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0
970,7,2,0.16746382304680313,1924.4170000000006,842.5269999999999,145.75900000000001,54.044999999999995,0.0,0.0,46.382999999999996,17.041,0.0,0.0,40.253,0.0,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0
970,7,3,0.14697043087965836,880.1839999999999,834.1930000000001,44.18899999999999,36.157,0.0,0.0,11.035,60.230000000000004,0.0,0.0,0.0,0.0,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0
971,7,0,0.24320235873090726,1474.7089999999994,712.1569999999999,211.67799999999997,2.034,0.0,331.018,135.78300000000002,0.0,51.254000000000005,0.0,124.52000000000001,0.0,5.0,0.8,0.6,22.0,7.4,5775.230000257488,0.0
971,7,1,0.16746382304680313,1924.4170000000006,842.5269999999999,145.75900000000001,54.044999999999995,0.0,0.0,46.382999999999996,17.041,0.0,0.0,40.253,0.0,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0
971,7,2,0.14697043087965836,880.1839999999999,834.1930000000001,44.18899999999999,36.157,0.0,0.0,11.035,60.230000000000004,0.0,0.0,0.0,0.0,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0
971,7,3,0.1430965546015584,1419.496,936.97,287.21599999999995,64.352,0.0,24.468,253.56099999999998,308.82599999999996,0.0,0.0,117.86999999999999,0.0,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0
972,7,0,0.16746382304680313,1924.4170000000006,842.5269999999999,145.75900000000001,54.044999999999995,0.0,0.0,46.382999999999996,17.041,0.0,0.0,40.253,0.0,1.0,0.0,0.2,26.0,6.6,7647.479999542233,1.0
972,7,1,0.14697043087965836,880.1839999999999,834.1930000000001,44.18899999999999,36.157,0.0,0.0,11.035,60.230000000000004,0.0,0.0,0.0,0.0,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0
972,7,2,0.1430965546015584,1419.496,936.97,287.21599999999995,64.352,0.0,24.468,253.56099999999998,308.82599999999996,0.0,0.0,117.86999999999999,0.0,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0
972,7,3,0.21966037814426126,1222.3209999999992,2335.3819999999996,237.66199999999998,27.095,0.0,12.306000000000001,71.124,229.70100000000002,0.0,0.0,63.329,0.0,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0
973,8,0,0.14697043087965836,880.1839999999999,834.1930000000001,44.18899999999999,36.157,0.0,0.0,11.035,60.230000000000004,0.0,0.0,0.0,0.0,1.0,0.2,0.2,30.0,6.6,5538.424000501636,2.0
973,8,1,0.1430965546015584,1419.496,936.97,287.21599999999995,64.352,0.0,24.468,253.56099999999998,308.82599999999996,0.0,0.0,117.86999999999999,0.0,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0
973,8,2,0.21966037814426126,1222.3209999999992,2335.3819999999996,237.66199999999998,27.095,0.0,12.306000000000001,71.124,229.70100000000002,0.0,0.0,63.329,0.0,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0
973,8,3,0.20133600688258002,2224.8759999999997,4567.727999999997,159.044,0.0,0.0,71.53399999999999,62.44,304.78299999999996,0.0,0.0,398.533,0.0,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0
974,7,0,0.1430965546015584,1419.496,936.97,287.21599999999995,64.352,0.0,24.468,253.56099999999998,308.82599999999996,0.0,0.0,117.86999999999999,0.0,1.0,0.6,0.6,81.0,7.0,3232.7069988250737,0.0
974,7,1,0.21966037814426126,1222.3209999999992,2335.3819999999996,237.66199999999998,27.095,0.0,12.306000000000001,71.124,229.70100000000002,0.0,0.0,63.329,0.0,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0
974,7,2,0.20133600688258002,2224.8759999999997,4567.727999999997,159.044,0.0,0.0,71.53399999999999,62.44,304.78299999999996,0.0,0.0,398.533,0.0,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0
974,7,3,0.27244674173205335,6474.308000000001,5472.479,161.51500000000001,158.53599999999997,0.0,191.393,87.55699999999999,321.426,0.0,0.0,946.1750000000001,0.0,10.0,0.6,1.2,182.0,7.8,13752.386998891827,2.0
975,7,0,0.21966037814426126,1222.3209999999992,2335.3819999999996,237.66199999999998,27.095,0.0,12.306000000000001,71.124,229.70100000000002,0.0,0.0,63.329,0.0,1.0,0.2,0.6,107.0,7.0,3999.7529993057256,0.0
975,7,1,0.20133600688258002,2224.8759999999997,4567.727999999997,159.044,0.0,0.0,71.53399999999999,62.44,304.78299999999996,0.0,0.0,398.533,0.0,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0
975,7,2,0.27244674173205335,6474.308000000001,5472.479,161.51500000000001,158.53599999999997,0.0,191.393,87.55699999999999,321.426,0.0,0.0,946.1750000000001,0.0,10.0,0.6,1.2,182.0,7.8,13752.386998891827,2.0
975,7,3,0.22101963704498265,694.3219999999999,1512.6009999999999,0.0,32.255,0.0,22.069000000000003,9.031,21.097,0.0,0.0,0.0,0.0,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0
976,6,0,0.20133600688258002,2224.8759999999997,4567.727999999997,159.044,0.0,0.0,71.53399999999999,62.44,304.78299999999996,0.0,0.0,398.533,0.0,2.0,0.4,0.6,110.0,7.2,13377.150998592371,3.0
976,6,1,0.27244674173205335,6474.308000000001,5472.479,161.51500000000001,158.53599999999997,0.0,191.393,87.55699999999999,321.426,0.0,0.0,946.1750000000001,0.0,10.0,0.6,1.2,182.0,7.8,13752.386998891827,2.0
976,6,2,0.22101963704498265,694.3219999999999,1512.6009999999999,0.0,32.255,0.0,22.069000000000003,9.031,21.097,0.0,0.0,0.0,0.0,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0
976,6,3,0.3745078870731222,1577.087000000001,384.14599999999996,467.03500000000014,0.0,0.0,14.316,63.173,30.151,0.0,0.0,204.96300000000002,0.0,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0
977,7,0,0.27244674173205335,6474.308000000001,5472.479,161.51500000000001,158.53599999999997,0.0,191.393,87.55699999999999,321.426,0.0,0.0,946.1750000000001,0.0,10.0,0.6,1.2,182.0,7.8,13752.386998891827,2.0
977,7,1,0.22101963704498265,694.3219999999999,1512.6009999999999,0.0,32.255,0.0,22.069000000000003,9.031,21.097,0.0,0.0,0.0,0.0,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0
977,7,2,0.3745078870731222,1577.087000000001,384.14599999999996,467.03500000000014,0.0,0.0,14.316,63.173,30.151,0.0,0.0,204.96300000000002,0.0,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0
977,7,3,0.12203956005680147,1634.576,1712.0120000000004,194.87800000000001,6.018,0.0,11.328,204.19,500.7019999999999,0.0,0.0,20.634,0.0,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0
978,7,0,0.22101963704498265,694.3219999999999,1512.6009999999999,0.0,32.255,0.0,22.069000000000003,9.031,21.097,0.0,0.0,0.0,0.0,5.0,0.6,0.8,29.0,7.0,8203.07899999619,0.0
978,7,1,0.3745078870731222,1577.087000000001,384.14599999999996,467.03500000000014,0.0,0.0,14.316,63.173,30.151,0.0,0.0,204.96300000000002,0.0,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0
978,7,2,0.12203956005680147,1634.576,1712.0120000000004,194.87800000000001,6.018,0.0,11.328,204.19,500.7019999999999,0.0,0.0,20.634,0.0,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0
978,7,3,0.1627045190848325,597.124,1143.3540000000003,29.955,49.322,0.0,0.0,16.063000000000002,0.0,0.0,0.0,157.271,0.0,1.0,0.0,0.75,38.0,7.0,2314.0849993228917,0.0
979,7,0,0.3745078870731222,1577.087000000001,384.14599999999996,467.03500000000014,0.0,0.0,14.316,63.173,30.151,0.0,0.0,204.96300000000002,0.0,5.0,-0.6,1.0,51.0,6.8,8277.773000240326,1.0
979,7,1,0.12203956005680147,1634.576,1712.0120000000004,194.87800000000001,6.018,0.0,11.328,204.19,500.7019999999999,0.0,0.0,20.634,0.0,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0
979,7,2,0.1627045190848325,597.124,1143.3540000000003,29.955,49.322,0.0,0.0,16.063000000000002,0.0,0.0,0.0,157.271,0.0,1.0,0.0,0.75,38.0,7.0,2314.0849993228917,0.0
979,7,3,0.156894295258828,1772.5919999999996,2176.3,98.313,156.839,0.0,83.49699999999999,208.36199999999997,44.205,0.0,0.0,143.472,0.0,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0
980,7,0,0.12203956005680147,1634.576,1712.0120000000004,194.87800000000001,6.018,0.0,11.328,204.19,500.7019999999999,0.0,0.0,20.634,0.0,0.0,-0.8,0.0,67.0,6.2,7150.954999208451,2.0
980,7,1,0.1627045190848325,597.124,1143.3540000000003,29.955,49.322,0.0,0.0,16.063000000000002,0.0,0.0,0.0,157.271,0.0,1.0,0.0,0.75,38.0,7.0,2314.0849993228917,0.0
980,7,2,0.156894295258828,1772.5919999999996,2176.3,98.313,156.839,0.0,83.49699999999999,208.36199999999997,44.205,0.0,0.0,143.472,0.0,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0
980,7,3,0.17579131226414704,917.6110000000001,2026.2860000000007,277.921,69.21900000000001,0.0,17.055999999999997,71.537,77.111,0.0,0.0,129.08,0.0,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0
981,8,0,0.1627045190848325,597.124,1143.3540000000003,29.955,49.322,0.0,0.0,16.063000000000002,0.0,0.0,0.0,157.271,0.0,1.0,0.0,0.75,38.0,7.0,2314.0849993228917,0.0
981,8,1,0.156894295258828,1772.5919999999996,2176.3,98.313,156.839,0.0,83.49699999999999,208.36199999999997,44.205,0.0,0.0,143.472,0.0,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0
981,8,2,0.17579131226414704,917.6110000000001,2026.2860000000007,277.921,69.21900000000001,0.0,17.055999999999997,71.537,77.111,0.0,0.0,129.08,0.0,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0
981,8,3,0.08391203703703702,19572.727000000006,3323.091999999999,1969.019,0.0,0.0,0.0,139.957,225.16600000000003,0.0,0.0,8.041,0.0,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0
982,8,0,0.156894295258828,1772.5919999999996,2176.3,98.313,156.839,0.0,83.49699999999999,208.36199999999997,44.205,0.0,0.0,143.472,0.0,3.0,0.0,0.5,89.0,6.75,4659.931999921799,0.0
982,8,1,0.17579131226414704,917.6110000000001,2026.2860000000007,277.921,69.21900000000001,0.0,17.055999999999997,71.537,77.111,0.0,0.0,129.08,0.0,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0
982,8,2,0.08391203703703702,19572.727000000006,3323.091999999999,1969.019,0.0,0.0,0.0,139.957,225.16600000000003,0.0,0.0,8.041,0.0,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0
982,8,3,0.4626559157521546,1036.5410000000002,1437.411,24.328,0.0,0.0,0.0,45.626000000000005,8.028,0.0,0.0,79.219,0.0,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0
983,6,0,0.17579131226414704,917.6110000000001,2026.2860000000007,277.921,69.21900000000001,0.0,17.055999999999997,71.537,77.111,0.0,0.0,129.08,0.0,1.0,0.6,1.0,148.0,7.0,3586.985999107361,0.0
983,6,1,0.08391203703703702,19572.727000000006,3323.091999999999,1969.019,0.0,0.0,0.0,139.957,225.16600000000003,0.0,0.0,8.041,0.0,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0
983,6,2,0.4626559157521546,1036.5410000000002,1437.411,24.328,0.0,0.0,0.0,45.626000000000005,8.028,0.0,0.0,79.219,0.0,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0
983,6,3,0.4026460998855776,2010.9270000000004,2951.177999999999,117.873,0.0,0.0,90.509,54.423,146.04500000000002,142.96,0.0,248.96,0.0,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0
984,7,0,0.08391203703703702,19572.727000000006,3323.091999999999,1969.019,0.0,0.0,0.0,139.957,225.16600000000003,0.0,0.0,8.041,0.0,4.0,0.2,0.8,81.0,6.8,10604.00599932671,0.0
984,7,1,0.4626559157521546,1036.5410000000002,1437.411,24.328,0.0,0.0,0.0,45.626000000000005,8.028,0.0,0.0,79.219,0.0,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0
984,7,2,0.4026460998855776,2010.9270000000004,2951.177999999999,117.873,0.0,0.0,90.509,54.423,146.04500000000002,142.96,0.0,248.96,0.0,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0
984,7,3,0.12294231059851525,4602.268000000004,2636.6049999999996,811.63,74.317,0.0,265.72799999999995,333.349,187.171,0.0,0.0,115.11900000000001,0.0,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0
985,7,0,0.4626559157521546,1036.5410000000002,1437.411,24.328,0.0,0.0,0.0,45.626000000000005,8.028,0.0,0.0,79.219,0.0,4.0,0.8,1.2,106.0,7.8,2350.1440005302425,0.0
985,7,1,0.4026460998855776,2010.9270000000004,2951.177999999999,117.873,0.0,0.0,90.509,54.423,146.04500000000002,142.96,0.0,248.96,0.0,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0
985,7,2,0.12294231059851525,4602.268000000004,2636.6049999999996,811.63,74.317,0.0,265.72799999999995,333.349,187.171,0.0,0.0,115.11900000000001,0.0,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0
985,7,3,0.1430603307574089,1185.2289999999998,2350.239,279.4729999999999,0.0,0.0,8.108,337.997,335.54600000000005,0.0,0.0,1202.887,0.0,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0
986,6,0,0.4026460998855776,2010.9270000000004,2951.177999999999,117.873,0.0,0.0,90.509,54.423,146.04500000000002,142.96,0.0,248.96,0.0,0.0,1.2,1.6,162.0,8.0,5678.742000579836,0.0
986,6,1,0.12294231059851525,4602.268000000004,2636.6049999999996,811.63,74.317,0.0,265.72799999999995,333.349,187.171,0.0,0.0,115.11900000000001,0.0,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0
986,6,2,0.1430603307574089,1185.2289999999998,2350.239,279.4729999999999,0.0,0.0,8.108,337.997,335.54600000000005,0.0,0.0,1202.887,0.0,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0
986,6,3,0.14131944444444447,2247.9840000000013,3137.5019999999986,54.849999999999994,246.38999999999996,0.0,459.7050000000001,65.879,37.094,0.0,0.0,1055.7,0.0,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0
987,7,0,0.12294231059851525,4602.268000000004,2636.6049999999996,811.63,74.317,0.0,265.72799999999995,333.349,187.171,0.0,0.0,115.11900000000001,0.0,1.0,0.2,0.4,93.0,6.4,8969.245000600815,2.0
987,7,1,0.1430603307574089,1185.2289999999998,2350.239,279.4729999999999,0.0,0.0,8.108,337.997,335.54600000000005,0.0,0.0,1202.887,0.0,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0
987,7,2,0.14131944444444447,2247.9840000000013,3137.5019999999986,54.849999999999994,246.38999999999996,0.0,459.7050000000001,65.879,37.094,0.0,0.0,1055.7,0.0,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0
987,7,3,0.14166666666666666,1442.6449999999998,3204.4540000000006,159.756,32.102,0.0,4.008,43.305,20.057,190.698,0.0,560.014,0.0,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0
988,7,0,0.1430603307574089,1185.2289999999998,2350.239,279.4729999999999,0.0,0.0,8.108,337.997,335.54600000000005,0.0,0.0,1202.887,0.0,0.0,0.0,1.0,98.0,7.0,9638.7969994545,4.0
988,7,1,0.14131944444444447,2247.9840000000013,3137.5019999999986,54.849999999999994,246.38999999999996,0.0,459.7050000000001,65.879,37.094,0.0,0.0,1055.7,0.0,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0
988,7,2,0.14166666666666666,1442.6449999999998,3204.4540000000006,159.756,32.102,0.0,4.008,43.305,20.057,190.698,0.0,560.014,0.0,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0
988,7,3,0.22801299283154122,4673.440999999998,3241.7559999999985,627.447,0.0,0.0,0.0,205.65599999999998,68.251,202.602,0.0,213.10499999999993,0.0,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0
989,7,0,0.14131944444444447,2247.9840000000013,3137.5019999999986,54.849999999999994,246.38999999999996,0.0,459.7050000000001,65.879,37.094,0.0,0.0,1055.7,0.0,1.0,0.8,1.0,153.0,7.0,6571.559000730514,0.0
989,7,1,0.14166666666666666,1442.6449999999998,3204.4540000000006,159.756,32.102,0.0,4.008,43.305,20.057,190.698,0.0,560.014,0.0,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0
989,7,2,0.22801299283154122,4673.440999999998,3241.7559999999985,627.447,0.0,0.0,0.0,205.65599999999998,68.251,202.602,0.0,213.10499999999993,0.0,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0
989,7,3,0.4806468133230304,4263.612999999997,3626.2160000000003,56.575,85.333,0.0,4.0169999999999995,145.70200000000003,105.042,183.12599999999998,5.064,80.23199999999999,0.0,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0
990,7,0,0.14166666666666666,1442.6449999999998,3204.4540000000006,159.756,32.102,0.0,4.008,43.305,20.057,190.698,0.0,560.014,0.0,1.0,0.25,0.75,102.0,6.5,5700.513000249863,0.0
990,7,1,0.22801299283154122,4673.440999999998,3241.7559999999985,627.447,0.0,0.0,0.0,205.65599999999998,68.251,202.602,0.0,213.10499999999993,0.0,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0
990,7,2,0.4806468133230304,4263.612999999997,3626.2160000000003,56.575,85.333,0.0,4.0169999999999995,145.70200000000003,105.042,183.12599999999998,5.064,80.23199999999999,0.0,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0
990,7,3,0.08819444444444445,1294.1599999999999,1523.408,488.43600000000004,0.0,0.0,26.223999999999997,231.69000000000003,254.141,0.0,0.0,533.1179999999999,0.0,2.0,1.0,1.2,80.0,7.4,4124.311999559405,0.0
991,7,0,0.22801299283154122,4673.440999999998,3241.7559999999985,627.447,0.0,0.0,0.0,205.65599999999998,68.251,202.602,0.0,213.10499999999993,0.0,11.0,1.0,1.0,191.0,7.0,7996.895000219344,0.0
991,7,1,0.4806468133230304,4263.612999999997,3626.2160000000003,56.575,85.333,0.0,4.0169999999999995,145.70200000000003,105.042,183.12599999999998,5.064,80.23199999999999,0.0,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0
991,7,2,0.08819444444444445,1294.1599999999999,1523.408,488.43600000000004,0.0,0.0,26.223999999999997,231.69000000000003,254.141,0.0,0.0,533.1179999999999,0.0,2.0,1.0,1.2,80.0,7.4,4124.311999559405,0.0
991,7,3,0.12152777777777775,1576.4119999999998,1751.4189999999999,431.43,105.365,0.0,86.20799999999998,1330.8139999999996,25.435,0.0,0.0,256.995,0.0,1.0,0.8,0.8,128.0,6.8,5360.359998464584,1.0
992,7,0,0.4806468133230304,4263.612999999997,3626.2160000000003,56.575,85.333,0.0,4.0169999999999995,145.70200000000003,105.042,183.12599999999998,5.064,80.23199999999999,0.0,16.0,0.3333333333333333,1.0,210.0,7.0,9394.792001485825,2.0
992,7,1,0.08819444444444445,1294.1599999999999,1523.408,488.43600000000004,0.0,0.0,26.223999999999997,231.69000000000003,254.141,0.0,0.0,533.1179999999999,0.0,2.0,1.0,1.2,80.0,7.4,4124.311999559405,0.0
992,7,2,0.12152777777777775,1576.4119999999998,1751.4189999999999,431.43,105.365,0.0,86.20799999999998,1330.8139999999996,25.435,0.0,0.0,256.995,0.0,1.0,0.8,0.8,128.0,6.8,5360.359998464584,1.0
992,7,3,0.11588613406795228,1327.8099999999997,2115.025999999999,357.10600000000005,124.053,0.0,19.066000000000003,337.9510000000001,194.576,0.0,0.0,105.52200000000002,0.0,2.0,0.3333333333333333,1.0,138.0,7.0,4310.028000354766,4.0
